id,title,original_title,overview,adult,original_language,popularity,release_date,vote_average,vote_count
1202033,Enola Holmes 3,Enola Holmes 3,"Adventure follows detective Enola Holmes to Malta, where her plans to tie the knot unravel when Sherlock's disappearance plunges her into a perilous case.",False,en,116.1365,2026-06-30,7.6,50
1339713,Obsession,Obsession,"After breaking the mysterious ""One Wish Willow"" to win his crush's heart, a hopeless romantic finds himself getting exactly what he asked for but soon discovers that some desires come at a dark, sinister price.",False,en,609.353,2026-05-13,8.136,1430
1315772,Minions & Monsters,Minions & Monsters,"This is the rambunctious, ridiculous and totally true story of how the Minions conquered Hollywood, became movie stars, lost everything, unleashed monsters onto the world and then banded together to try and save the planet from the mayhem they had just created.",False,en,148.9936,2026-06-24,6.8,45
1314481,The Devil Wears Prada 2,The Devil Wears Prada 2,"Andy Sachs returns to Runway as Miranda Priestly navigates a new media landscape and Runway's position within. The duo reconnect with former assistant Emily Charlton, now the head of a luxury brand that possesses funding which could ensure Runway's survival.",False,en,202.6534,2026-04-29,6.811,1035
1081003,Supergirl,Supergirl,"When an unexpected and ruthless adversary strikes too close to home, Kara Zor-El, aka Supergirl, reluctantly joins forces with an unlikely companion on an epic, interstellar journey of vengeance and justice.",False,en,270.0264,2026-06-24,6.238,294
1108427,Moana,Moana,"Moana answers the Ocean's call and, for the first time, voyages beyond the reef of her island of Motunui with the infamous demigod Maui on an unforgettable journey to restore prosperity to her people.",False,en,38.2505,2026-07-08,0.0,0
1083381,Backrooms,Backrooms,A strange doorway appears in the basement of a furniture showroom.,False,en,511.9282,2026-05-27,6.842,809
1368337,The Odyssey,The Odyssey,"Odysseus, the legendary King of Ithaca, embarks on a long and perilous journey home following the Trojan War. Throughout his voyage, he is forced to confront the whims of gods, mythological monsters, and trials that stretch both his cunning and his humanity to the breaking point.",False,en,42.654,2026-07-15,0.0,0
1084244,Toy Story 5,Toy Story 5,"When Bonnie receives a Lilypad tablet as a gift and becomes obsessed, Buzz, Woody, Jessie and the rest of the gang's jobs become exponentially harder when they have to go head to head with the all-new threat to playtime.",False,en,538.9499,2026-06-17,7.4,405
969681,Spider-Man: Brand New Day,Spider-Man: Brand New Day,Fighting crime full-time as Spider-Man in a world that doesn't remember him—and the pressure of seeing his old friends move on without him—sparks a change in Peter Parker he may not have the power to control. But that transformation might also be the only thing that can stop a shocking new threat to the city and those he loves - a powerful villain no one can even see.,False,en,80.1716,2026-07-29,0.0,0
1413976,Citizen Vigilante,Citizen Vigilante,"A man takes justice into his own hands, hunting down criminals. His vigilante crusade makes him a social media star but puts him at odds with the local police chief.",False,en,221.2655,2026-06-19,6.7,150
1397385,Little Brother,Little Brother,"A tightly wound realtor's picture-perfect life gets an extreme makeover when his lovably chaotic ""little brother"" suddenly reappears.",False,en,140.5651,2026-06-18,6.237,135
1279493,The Get Out,The Get Out,"A nightclub owner is on the verge of leaving his dangerous past behind for retirement with his girlfriend. When masked gunmen rob him and he finds himself squeezed by ruthless cartels, a mysterious newcomer arrives with an interest in buying the business. With danger closing in from all sides, he must navigate a deadly web of deception, power, and survival  -  where escape may no longer be an option.",False,en,30.6159,2026-06-18,7.077,13
1301421,The Sheep Detectives,The Sheep Detectives,"George Hardy is a shepherd who reads detective novels to his beloved sheep every night, assuming they can't possibly understand. But when a mysterious incident disrupts life on the farm, the sheep realize they must become the detectives. As they follow the clues and investigate human suspects, they prove that even sheep can be brilliant crime-solvers.",False,en,236.4043,2026-04-30,7.742,589
1212763,Evil Dead Burn,Evil Dead Burn,"After the loss of her husband, a woman seeks solace with her in-laws. As one by one they transform into deadites, she comes to discover that the vows she took in life - survive even in death.",False,en,24.1937,2026-07-08,0.0,0
936075,Michael,Michael,"The story of Michael Jackson, one of the most influential artists the world has ever known, and his life beyond the music. His journey from the discovery of his extraordinary talent as the lead of the Jackson Five, to the visionary artist whose creative ambition fueled a relentless pursuit to become the biggest entertainer in the world, highlighting both his life off-stage and some of the most iconic performances from his early solo career.",False,en,262.3596,2026-04-22,8.704,3199
1340206,Tuner,Tuner,"A gifted piano tuner's meticulous skills for tuning pianos lead him to discover an unexpected aptitude for cracking safes, turning his life upside down.",False,en,54.1397,2026-05-21,7.168,122
687163,Project Hail Mary,Project Hail Mary,"Science teacher Ryland Grace wakes up on a spaceship light years from home with no recollection of who he is or how he got there. As his memory returns, he begins to uncover his mission: solve the riddle of the mysterious substance causing the sun to die out. He must call on his scientific knowledge and unorthodox ideas to save everything on Earth from extinction.",False,en,123.0578,2026-03-15,8.69,5527
1273221,Scary Movie,Scary Movie,"Twenty-six years after outrunning a suspiciously familiar masked killer, the Core Four are back in the killer's crosshairs and no horror movie IP is safe.",False,en,485.6451,2026-06-03,5.445,392
454639,Masters of the Universe,Masters of the Universe,"After being separated for 15 years, the Sword of Power leads Prince Adam back to Eternia, where he discovers his home shattered under the fiendish rule of Skeletor. To save his family and his world, Adam must join forces with his closest allies, Teela and Duncan/Man-At-Arms, and embrace his true destiny as He-Man — the most powerful man in the universe.",False,en,85.6926,2026-06-03,7.042,349
454639,Masters of the Universe,Masters of the Universe,"After being separated for 15 years, the Sword of Power leads Prince Adam back to Eternia, where he discovers his home shattered under the fiendish rule of Skeletor. To save his family and his world, Adam must join forces with his closest allies, Teela and Duncan/Man-At-Arms, and embrace his true destiny as He-Man — the most powerful man in the universe.",False,en,85.6926,2026-06-03,7.042,349
950028,The Invite,The Invite,"Joe and Angela’s marriage is on thin ice. When they invite their enigmatic upstairs neighbors for a dinner party, the night spirals into unexpected places. Have they reignited the spark or lit the match that burns it all down?",False,en,19.8039,2026-06-25,7.3,3
1284465,The Death of Robin Hood,The Death of Robin Hood,"Grappling with his past after a life of crime and murder, Robin Hood finds himself gravely injured after a battle he thought would be his last. In the hands of a mysterious woman, he is offered a chance at salvation.",False,en,37.6792,2026-06-18,6.732,41
1564614,Leviticus,Leviticus,Two teenage boys must escape a violent entity that takes the form of the person they desire most — each other.,False,en,23.0408,2026-06-17,7.0,23
1674087,Bang My Box: The Robin Byrd Story,Bang My Box: The Robin Byrd Story,"Robin Byrd pioneered NYC public access with her cult sex-positive call-in show.  Now the larger-than-life 70-year-old champion of free speech, queer visibility, and safe sex reflects on her unique legacy and her hidden, decades-long marriage behind the scenes.",False,en,7.5707,2026-06-09,0.0,0
1226863,The Super Mario Galaxy Movie,The Super Mario Galaxy Movie,"Having thwarted Bowser's previous plot to marry Princess Peach, Mario and Luigi now face a fresh threat in Bowser Jr., who is determined to liberate his father from captivity and restore the family legacy. Alongside companions new and old, the brothers travel across the stars to stop the young heir's crusade.",False,en,155.0737,2026-04-01,8.239,2902
1122573,In the Grey,In the Grey,"A covert team of elite operatives are living in the shadows. When a ruthless despot steals a billion-dollar fortune, they're sent to take it back—an impossible heist that erupts into a deadly game of strategy, deception and survival.",False,en,102.4516,2026-05-13,6.659,287
1325734,The Drama,The Drama,A happily engaged couple is put to the test when an unexpected turn sends their wedding week off the rails.,False,en,37.9412,2026-04-01,6.9,1115
1327819,Hoppers,Hoppers,"Scientists have discovered how to 'hop' human consciousness into lifelike robotic animals, allowing people to communicate with animals as animals. Animal lover Mabel seizes an opportunity to use the technology, uncovering mysteries within the animal world beyond anything she could have imagined.",False,en,91.3435,2026-03-04,8.19,1783
931285,Mortal Kombat II,Mortal Kombat II,"The fan favorite champions—now joined by Johnny Cage himself—are pitted against one another in the ultimate, no-holds barred, gory battle to defeat the dark rule of Shao Kahn that threatens the very existence of the Earthrealm and its defenders.",False,en,219.9335,2026-05-06,7.988,1781
1318413,Pressure,Pressure,"In the tense 72 hours before D-Day, and the fate of the free world hanging in the balance, General Dwight D. Eisenhower and Captain James Stagg face an impossible choice—launch the largest and most dangerous seaborne invasion in history or risk losing the war altogether.",False,en,36.5201,2026-05-25,7.587,109
1317288,Marty Supreme,Marty Supreme,"Marty Mauser, a young man with a dream no one respects, goes to hell and back in pursuit of greatness.",False,en,17.7438,2025-12-19,7.382,1891
614945,Voicemails for Isabelle,Voicemails for Isabelle,"A young woman's hilariously confessional voicemails to her late sister are unknowingly redirected to a stranger, who begins to fall in love from afar.",False,en,130.168,2026-06-20,8.34,365
83533,Avatar: Fire and Ash,Avatar: Fire and Ash,"In the wake of the devastating war against the RDA and the loss of their eldest son, Jake Sully and Neytiri face a new threat on Pandora: the Ash People, a violent and power-hungry Na'vi tribe led by the ruthless Varang. Jake's family must fight for their survival and the future of Pandora in a conflict that pushes them to their emotional and physical limits.",False,en,134.6155,2025-12-17,7.61,3632
1228710,The Mandalorian and Grogu,The Mandalorian and Grogu,"The evil Empire has fallen, and Imperial warlords remain scattered throughout the galaxy. As the fledgling New Republic works to protect everything the Rebellion fought for, they have enlisted the help of legendary Mandalorian bounty hunter Din Djarin and his young apprentice Grogu.",False,en,138.3072,2026-05-20,6.679,543
1171145,Crime 101,Crime 101,"When an elusive thief whose high-stakes heists unfold along the iconic 101 freeway in Los Angeles eyes the score of a lifetime, with hopes of this being his final job, his path collides with a disillusioned insurance broker who is facing her own crossroads. Determined to crack the case, a relentless detective closes in on the operation, raising the stakes even higher.",False,en,55.4406,2026-02-11,7.004,1123
1266127,Ready or Not: Here I Come,Ready or Not: Here I Come,"Moments after surviving an all-out attack from the Le Domas family, Grace discovers she’s reached the next level of the nightmarish game — and this time with her estranged sister Faith at her side. Grace has one chance to survive, keep her sister alive, and claim the High Seat of the Council that controls the world. Four rival families are hunting her for the throne, and whoever wins rules it all.",False,en,27.5057,2026-03-19,7.691,1131
1227877,I Love Boosters,I Love Boosters,A group of shoplifters take aim at a cutthroat fashion maven by stealing from her stores and reselling them at a lower price — what they call 'fashion-forward philanthropy'.,False,en,26.3451,2026-05-21,6.0,60
1431804,40 Dates and 40 Nights,40 Dates and 40 Nights,"A struggling romantic accepts her aunt's wager: go on 40 dates in 40 nights to find true love. If she fails, her aunt will cover her rent and student debt. But the journey proves more challenging than expected.",False,en,8.0602,2026-06-16,5.0,1
1159559,Scream 7,Scream 7,"When a new Ghostface killer emerges in the quiet town where Sidney Prescott has built a new life, her darkest fears are realized as her daughter becomes the next target. Determined to protect her family, Sidney must face the horrors of her past to put an end to the bloodshed once and for all.",False,en,54.1756,2026-02-25,6.184,1101
1227877,I Love Boosters,I Love Boosters,A group of shoplifters take aim at a cutthroat fashion maven by stealing from her stores and reselling them at a lower price — what they call 'fashion-forward philanthropy'.,False,en,26.3451,2026-05-21,6.0,60
1431804,40 Dates and 40 Nights,40 Dates and 40 Nights,"A struggling romantic accepts her aunt's wager: go on 40 dates in 40 nights to find true love. If she fails, her aunt will cover her rent and student debt. But the journey proves more challenging than expected.",False,en,8.0602,2026-06-16,5.0,1
1430077,Hokum,Hokum,"When novelist Ohm Bauman retreats to a remote inn to scatter his parents' ashes, he is consumed by tales of a witch haunting the honeymoon suite. Disturbing visions and a shocking disappearance forces him to confront dark corners of his past.",False,en,63.8318,2026-04-29,6.877,447
1127384,Deep Water,Deep Water,A group of international passengers on a flight from Los Angeles to Shanghai is forced to make an emergency landing in shark-infested waters. The terrified group is forced to work together and overcome their differences if they hope to escape their sinking plane and the frenzy of sharks drawn to the wreckage.,False,en,304.397,2026-04-30,6.146,72
1020047,In the Hand of Dante,In the Hand of Dante,"A Vatican priest discovers Dante's original Divine Comedy manuscript. When asked to authenticate it, writer Nick Tosches steals it, while a parallel story follows Dante's quest to create his masterpiece.",False,en,23.8676,2026-06-12,5.333,33
1280738,The Furious,火遮眼,"After Wang Wei's daughter is kidnapped by a criminal network and he receives no help from the corrupt police, Wei sets out to find her himself. His only ally is Navin, a relentless journalist whose wife has mysteriously disappeared. Fueled by a furious vengeance, the unlikely duo ruthlessly battle the kidnappers in this explosive martial arts showdown.",False,en,128.5188,2026-06-10,7.7,69
1329471,Carolina Caroline,Carolina Caroline,"A young woman, desperate to leave her small town, runs away with a charming con man, embarking on a crime and passion-filled journey through the Southeast to find her estranged mother.",False,en,14.4216,2026-06-05,6.9,16
1382832,HUNGRY,Hungry,A group of holidaymakers must fight for their lives against a rampaging hippo on the loose after becoming lost in the Louisiana swamplands.,False,en,18.082,2026-06-03,7.035,43
1292695,They Will Kill You,They Will Kill You,"A woman answers a help wanted ad to be a housekeeper in a mysterious New York City high-rise, unaware that she is entering a community that has seen a number of disappearances over the years and may be under the grip of a Satanic cult.",False,en,28.4121,2026-03-25,7.001,848
980431,Avatar Aang: The Last Airbender,Avatar Aang: The Last Airbender,"Avatar Aang, the world's last Airbender, learns of an ancient power that could save his culture from extinction. With the help of his friends, he embarks on a global quest to find it before it falls into the wrong hands and threatens to upend the peace they sacrificed everything to achieve.",False,en,132.9589,2026-07-25,0.0,0
1662958,Louis C.K.: Ridiculous,Louis C.K.: Ridiculous,"From a bee getting shot in New York City to paying strangers to take his aging father, Louis C.K. unleashes the ridiculous thoughts in his mind.",False,en,5.2867,2026-06-30,8.0,2
880067,Strung,Strung,"A talented violinist whose prestigious new role as a music tutor for an enigmatic, elite family spirals into a psychological battle for her safety and sanity.",False,en,20.2903,2026-06-18,7.469,32
1493123,Killhouse,Кіллхаус,"After an American journalist is abducted by Russian forces,  an elite squadron of Ukrainian soldiers aided by American intelligence agents is assembled to retrieve him.",False,uk,15.943,2026-04-23,6.4,7
1463681,Southern Scares,Southern Scares,"Mystery, horror, and Southern folklore collide in the 1990s when a video store worker discovers chilling secrets found in her missing sister's documentary series, Southern Scares.",False,en,38.5577,2026-01-10,3.5,2
1421903,Werwulf,Werwulf,"England, 1305. A mute peasant cursed to become a werewolf each full moon is forced to join a royal hunting party culling the land of wolves, where he must hide his monstrous nature while seeking to break the curse before the evil within consumes his family and soul.",False,en,13.1511,2026-12-25,0.0,0
1169516,Welcome to the Jungle,Welcome to the Jungle,"A group of quirky characters gets stuck in a dangerous jungle during a chaotic mission. Filled with confusion, criminals, and hilarious situations, they must work together to survive and find their way out.",False,hi,527.6674,2026-06-25,5.3,16
1711175,Summerween,Summerween,"On Summerween, a former circus clown escapes a mental institution to return to his abandoned mansion and hunt the teens partying there.",False,en,4.0872,2026-06-26,1.0,1
1339588,Finding Emily,Finding Emily,"When a lovesick musician is given the wrong number for his dream girl, he teams up with a driven psychology student to find her. Together, they spark a hilarious campus-wide frenzy that tests their own hearts and ambitions along the way.",False,en,10.4855,2026-05-21,6.7,16
1481343,The Devil's Mouth,The Devil's Mouth,"A group of college friends' Thailand adventure turns deadly when they become trapped in submerged caves with a dangerous predator. As oxygen runs low, past conflicts emerge in their desperate fight for survival.",False,en,6.5228,2026-07-29,0.0,0
1493400,Camp Rock 3,Camp Rock 3,"When Connect 3 loses their opening act for a major reunion tour, they return to their beloved Camp Rock to discover the next big thing. As campers vie for the chance to open for their favorite band, tensions rise and friendships are tested - leading to unexpected alliances, revelations, and romances.",False,en,3.6895,2026-08-13,0.0,0
1198994,Send Help,Send Help,"Two colleagues become stranded on a deserted island, the only survivors of a plane crash. On the island, they must overcome past grievances and work together to survive, but ultimately, it's a battle of wills and wits to make it out alive.",False,en,32.9662,2026-01-22,7.041,1860
1390300,Over Your Dead Body,Over Your Dead Body,"A dysfunctional couple head to a remote cabin to ""reconnect"", but each has secret intentions to kill the other.",False,en,35.1259,2026-03-14,6.515,372
1287141,Pillion,Pillion,"Colin, a timid gay man, is swept off his feet when Ray, an enigmatic and impossibly handsome biker, takes him on as his submissive in a crazy and erotic BDSM-focused relationship.",False,en,12.303,2025-11-28,6.392,250
1263012,Dead Man's Wire,Dead Man's Wire,"In 1977, former real estate developer Tony Kiritsis puts a dead man's switch on himself and the mortgage banker who did him wrong, demanding $5 million and a personal apology.",False,en,8.2332,2026-01-09,6.5,160
1217584,Torrente for President,Torrente Presidente,"Years have passed since his last adventure, but José Luis Torrente, the most politically incorrect former cop in Spain, still sees himself as a national hero.",False,es,64.8053,2026-03-13,6.095,84
1493400,Camp Rock 3,Camp Rock 3,"When Connect 3’s opening act bails out at the last minute, the band heads back to Camp Rock to find fresh talent for their national tour. The competition heats up as an ambitious newcomer Sage goes all in, even if it means clashing with her brother Desi. Sage plus bad-boy guitarist Fetch, cello prodigy Rosie, and energetic drummer Cliff make the quest for the spotlight emotional and intense. But as friendships form and feelings build, the campers must decide if there’s more to life than winning.",False,en,3.6895,2026-08-13,0.0,0
1469342,Her Private Hell,Her Private Hell,"When a mysterious mist engulfs a futuristic metropolis, unleashing a deadly and elusive entity, a troubled young woman searches for her father. Her quest collides with an American GI on a harrowing odyssey to rescue his daughter from Hell.",False,en,5.5862,2026-07-23,0.0,0
1193550,California Schemin',California Schemin',"In the late 1990s, Gavin Bain and Billy Boyd had their musical ambitions consistently ridiculed for having the 'wrong' accents, so they went for broke and reinvented themselves as Californian rappers. The duo re-recorded their own tracks with fake accents and turned up in London claiming to be an established duo on the Cali scene as well as childhood friends with Eminem. They quickly bagged themselves a record deal, a hefty sum in advances, and an appearance on MTV... until it all came crashing down.",False,en,4.1572,2026-04-10,6.0,4
1242265,Fuze,Fuze,An unexploded WWII bomb is discovered on a busy construction site in the centre of London. Chaos ensues as the military and police begin a mass evacuation against a ticking clock.,False,en,13.6251,2026-03-23,6.383,137
1642859,Iron Maiden: Burning Ambition,Iron Maiden: Burning Ambition,"With unprecedented access to the official archives and intimate recollections from the band, both current and past,  Iron Maiden: Burning Ambition invites fans to experience one of the most iconic journeys in music history.  Spanning five decades, this electrifying documentary charts the band’s rise from the pubs of East London to the world’s biggest stadiums. Featuring exclusive interviews with band members and contributors such as Javier Bardem, Lars Ulrich and Chuck D, as well as all-new animated sequences of the band's legendary mascot, Eddie, the film offers a rare and intimate look at Iron Maiden’s uncompromising vision and unwavering connection with their truly global army of fans.",False,en,11.3929,2026-05-07,7.263,19
1718699,Not Alone,Not Alone,"While preparing for a revolutionary space launch, an introverted rocket mechanic and a brilliant astro-botanist spark an unexpected romance—only for three runaway aliens to crash-land in his home, looking for a ride back to the stars.",False,en,22.0619,2027-04-15,0.0,0
1290821,Shelter,Shelter,"A man living in self-imposed exile on a remote island rescues a young girl from a violent storm, setting off a chain of events that forces him out of seclusion to protect her from enemies tied to his past.",False,en,46.8509,2026-01-28,7.69,1359
1440050,The Breadwinner,The Breadwinner,After his wife Katie lands a once-in-a-lifetime deal on Shark Tank that takes her on a prolonged business trip - lifelong breadwinner Nate Wilcox now has to fend for his family as a first-time stay-at-home dad.,False,en,6.6833,2026-05-29,6.4,8
1363974,That Time I Got Reincarnated as a Slime the Movie: Tears of the Azure Sea,劇場版 転生したらスライムだった件 蒼海の涙編,"After concluding the opening ceremony of the Demon Kingdom Federation Tempest, Rimuru and his companions are invited by the Celestial Emperor Hermesia of the great elven nation – the Magi Dynasty Salion – to visit her private resort island. As the group enjoys their brief vacation, a mysterious woman named Yura appears. A new incident unfolds against the backdrop of the boundless azure sea.",False,ja,8.9736,2026-02-27,6.6,8
1477317,Your Fault: London,Your Fault: London,"Nick and Noah are both embarking on life-changing adventures that are threatening to pull them apart—Nick in business with his father and Noah starting a fresh chapter at Oxford University. Now living separate lives, and meeting new people, they find themselves entangled in temptations, rivalries, and betrayals and their bond is tested like never before. As secrets unravel and temptation rises, they must fight to hold onto each other—or risk losing everything.",False,en,92.5067,2026-06-17,7.563,144
840464,Greenland 2: Migration,Greenland 2: Migration,"Having found the safety of the Greenland bunker after the comet Clarke decimated the Earth, the Garrity family must now risk everything to embark on a perilous journey across the wasteland of Europe to find a new home.",False,en,66.9358,2026-01-07,6.423,1267
1169516,Welcome to the Jungle,Welcome to the Jungle,"A group of quirky characters gets stuck in a dangerous jungle during a chaotic mission. Filled with confusion, criminals, and hilarious situations, they must work together to survive and find their way out.",False,hi,527.6674,2026-06-25,5.3,16
1305781,Blades of the Guardians,镖人：风起大漠,"Dao Ma, the ""second most wanted fugitive,"" is entrusted by his benefactor, the chief of Mo family clan, to take on a mysterious escort mission-escorting the ""most wanted fugitive"" to Chang'an.",False,zh,29.4137,2026-02-17,6.967,76
1439930,The Punisher: One Last Kill,The Punisher: One Last Kill,"As Frank Castle searches for meaning beyond revenge, an unexpected force pulls him back into the fight.",False,en,99.8665,2026-05-12,8.345,1757
1628071,Ip Man: Kung Fu Legend,宗师叶问2,"In 1950s Hong Kong, British merchants and Chinese triads have joined forces to expand their territory, forcibly demolishing factories without regard for public welfare. This move draws fierce opposition from Ip Man, standing up for the workers, he faces pressure from all sides. Framed for murder, he is sent to prison. Within the prison walls, the triads set multiple deadly traps. Can Ip Man overcome these trials, escape the danger, and clear his name?",False,zh,7.0482,2026-07-31,0.0,0
1305781,Blades of the Guardians,镖人：风起大漠,"Dao Ma, the ""second most wanted fugitive,"" is entrusted by his benefactor, the chief of Mo family clan, to take on a mysterious escort mission-escorting the ""most wanted fugitive"" to Chang'an.",False,zh,29.4137,2026-02-17,6.967,76
1439930,The Punisher: One Last Kill,The Punisher: One Last Kill,"As Frank Castle searches for meaning beyond revenge, an unexpected force pulls him back into the fight.",False,en,99.8665,2026-05-12,8.345,1757
1628071,Ip Man: Kung Fu Legend,宗师叶问2,"In 1950s Hong Kong, British merchants and Chinese triads have joined forces to expand their territory, forcibly demolishing factories without regard for public welfare. This move draws fierce opposition from Ip Man, standing up for the workers, he faces pressure from all sides. Framed for murder, he is sent to prison. Within the prison walls, the triads set multiple deadly traps. Can Ip Man overcome these trials, escape the danger, and clear his name?",False,zh,7.0482,2026-07-31,0.0,0
1304313,Lee Cronin's The Mummy,Lee Cronin's The Mummy,"The young daughter of a journalist disappears into the desert without a trace—eight years later, the broken family is shocked when she is returned to them, as what should be a joyful reunion turns into a living nightmare.",False,en,114.9775,2026-04-15,8.027,2029
1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,劇場版「鬼滅の刃」無限城編 第一章 猗窩座再来,"The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.",False,ja,92.1602,2025-07-18,7.726,877
1455079,"You, Me & Tuscany","You, Me & Tuscany","When a woman crashes at an empty Italian villa, posing as the owner's fiancée, she discovers an unexpected romance that could transform her life.",False,en,7.7789,2026-04-09,7.477,88
1316092,"""Wuthering Heights""","""Wuthering Heights""","Tragedy strikes when Heathcliff falls in love with Catherine Earnshaw, a woman from a wealthy family in 18th-century England.",False,en,18.4914,2026-02-11,6.656,1141
1308767,Young Washington,Young Washington,"Before he led a nation, George Washington was a young soldier thrown into a global conflict. With alliances crumbling and war closing in, he must choose who to trust and confront the leader he's becoming.",False,en,10.7031,2026-07-03,1.0,1
1700944,"Love, Ngo","Love, Ngo","“Love, Ngo” follows Ngongo, a hardworking young man who volunteers at a cleft lip and palate foundation while helping at his mother’s burger stand. The film explores his struggles with love, family and self-acceptance after falling for a woman whose family disapproves of his condition and social status.",False,tl,4.0878,2026-06-03,9.0,1
467905,How to Make a Killing,How to Make a Killing,"Disowned at birth by his obscenely wealthy family, blue-collar Becket Redfellow will stop at nothing to reclaim his inheritance, no matter how many relatives stand in his way.",False,en,17.3382,2026-02-16,7.0,514
1116201,Iron Lung,Iron Lung,"In a post-apocalyptic future where an event known as ""The Quiet Rapture"" caused all known stars and habitable planets in the universe to disappear, a convict is sent to search an ocean of blood discovered on a desolate moon, using a small submarine nicknamed the ""Iron Lung"".",False,en,17.2617,2026-01-30,6.969,309
1061474,Superman,Superman,"Superman, a journalist in Metropolis, embarks on a journey to reconcile his Kryptonian heritage with his human upbringing as Clark Kent.",False,en,54.6961,2025-07-09,7.338,4961
1272837,28 Years Later: The Bone Temple,28 Years Later: The Bone Temple,Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape.,False,en,44.3751,2026-01-14,7.115,1348
1003596,Avengers: Doomsday,Avengers: Doomsday,Beloved heroes from three distinct universes are set on a deadly collision course and face an existential threat unlike anything they've ever encountered.,False,en,19.1346,2026-12-16,0.0,0
1358005,Office Romance,Office Romance,"Jackie, President and CEO of Air Cruz, runs a tight ship in her business, including a rigid anti-fraternization policy for all her employees. When a new sexy lawyer begins working for her, that policy becomes very tested.",False,en,35.6844,2026-06-04,6.482,272
1480387,undertone,undertone,The host of a popular paranormal podcast becomes haunted by terrifying recordings mysteriously sent her way.,False,en,38.9677,2026-03-12,6.1,294
1292415,Beast,Beast,"MMA legend Patton James, now a commercial fisherman, is pulled back into the cage when his brother is in danger. Reuniting with his old coach Sammy, he commits to one final fight in one championship against the brutal champion Xavier Grau.",False,en,37.9791,2026-04-10,6.31,63
986056,Thunderbolts*,Thunderbolts*,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",False,en,16.7528,2025-04-30,7.292,3619
967941,Wicked: For Good,Wicked: For Good,"As an angry mob rises against the Wicked Witch, Glinda and Elphaba will need to come together one final time. With their singular friendship now the fulcrum of their futures, they will need to truly see each other, with honesty and empathy, if they are to change themselves, and all of Oz, for good.",False,en,11.8103,2025-11-19,6.6,1046
1306884,Gorky Resort,Pojedynek,"The year is 1939. The world is falling into chaos. Thousands of Poles, held by the Russians in a former monastery, are subjected to brutal indoctrination. An ambitious enemy agent makes it a point of honour to break the resistance of one of them. He is a young, world-famous pianist, respected by his fellow prisoners. His capitulation may result in winning many others over to the enemy's side. An insidious game begins, full of sophisticated manipulation, threats and promises. Can the young artist, a loving father and husband, win a duel with an agent backed by the power and perfidy of the Russian system?",False,pl,6.2042,2026-02-27,7.0,3
1003596,Avengers: Doomsday,Avengers: Doomsday,Beloved heroes from three distinct universes are set on a deadly collision course and face an existential threat unlike anything they've ever encountered.,False,en,19.1346,2026-12-16,0.0,0
1358005,Office Romance,Office Romance,"Jackie, President and CEO of Air Cruz, runs a tight ship in her business, including a rigid anti-fraternization policy for all her employees. When a new sexy lawyer begins working for her, that policy becomes very tested.",False,en,35.6844,2026-06-04,6.482,272
1292415,Beast,Beast,"MMA legend Patton James, now a commercial fisherman, is pulled back into the cage when his brother is in danger. Reuniting with his old coach Sammy, he commits to one final fight in one championship against the brutal champion Xavier Grau.",False,en,37.9791,2026-04-10,6.31,63
986056,Thunderbolts*,Thunderbolts*,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",False,en,16.7528,2025-04-30,7.292,3619
967941,Wicked: For Good,Wicked: For Good,"As an angry mob rises against the Wicked Witch, Glinda and Elphaba will need to come together one final time. With their singular friendship now the fulcrum of their futures, they will need to truly see each other, with honesty and empathy, if they are to change themselves, and all of Oz, for good.",False,en,11.8103,2025-11-19,6.6,1046
1398050,Driver's Ed,Driver's Ed,"A group of teens hit the road in a stolen driver's ed car, racing against time to help a lovesick high school senior track down his college-freshman girlfriend and win her back.",False,en,52.822,2025-09-13,6.985,33
533535,Deadpool & Wolverine,Deadpool & Wolverine,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",False,en,45.3118,2024-07-24,7.574,8838
1306884,Gorky Resort,Pojedynek,"The year is 1939. The world is falling into chaos. Thousands of Poles, held by the Russians in a former monastery, are subjected to brutal indoctrination. An ambitious enemy agent makes it a point of honour to break the resistance of one of them. He is a young, world-famous pianist, respected by his fellow prisoners. His capitulation may result in winning many others over to the enemy's side. An insidious game begins, full of sophisticated manipulation, threats and promises. Can the young artist, a loving father and husband, win a duel with an agent backed by the power and perfidy of the Russian system?",False,pl,6.2042,2026-02-27,7.0,3
1233413,Sinners,Sinners,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",False,en,42.9065,2025-04-16,7.494,4701
